time,x,y,z,qx,qy,qz,qw
1702374040.1313677,0.35512253725012494,0.12938216646513814,-0.1376918927934519,0.4212304859904166,0.5212305076942091,0.5954782777514855,0.44304543361515303
1702374040.339142,0.35579468886036575,0.12917558395421583,-0.13767861082746136,0.42117857247662727,0.5212366364566029,0.5955563368527776,0.44298265037861073
1702374040.5469048,0.35578495796553283,0.12913843647617435,-0.13758096900094796,0.42116146538957294,0.5212682607400191,0.5955489818911873,0.4429715911707585
1702374040.7546558,0.35559931728241645,0.12906306289039945,-0.13753633039349603,0.42116779164203233,0.521290065047125,0.5955333379052289,0.442960949531665
1702374040.962395,0.35531966388145786,0.1288981840026077,-0.1375830491367787,0.4211988264833801,0.5212927972261285,0.5955248521591809,0.4429396331216789
