time,x,y,z,qx,qy,qz,qw
1702374040.1313677,0.00021129761701626604,-8.867580260876829e-05,-5.301928598831265e-06,1.2385251080044187e-05,-8.674570336665503e-06,3.108604902091209e-05,0.9999999971831826
1702374040.339142,0.000901961664409288,-0.0003785285212548183,-2.263223036354885e-05,5.2868659079215374e-05,-3.7028954748183174e-05,0.00013269635933779673,0.999999987975911
1702374040.5469048,0.0009023470216498379,-0.00042677603090573204,9.064200532641362e-05,2.7283329767399588e-05,-2.4341216586392192e-05,0.00015826120800109032,0.9999999863457943
1702374040.7546558,0.0007251168760635675,-0.0005020910564939252,0.0001570139920793456,1.3431456458589409e-05,1.2231949441842422e-06,0.0001635540830282136,0.9999999862092233
1702374040.962395,0.00045335300511713467,-0.0006672386734618569,0.00013037421477031367,3.0111455741069815e-05,3.559887243491107e-05,0.00015746197167525687,0.9999999864820166
